AllgridID,longitude,latitude,x,y
8104,1.213973e+02,3.111324e+01,52,62
8105,1.214078e+02,3.111313e+01,53,62
8106,1.214183e+02,3.111302e+01,54,62
8107,1.214288e+02,3.111290e+01,55,62
8108,1.214392e+02,3.111278e+01,56,62
8109,1.214497e+02,3.111267e+01,57,62
8110,1.214602e+02,3.111255e+01,58,62
8111,1.214707e+02,3.111243e+01,59,62
8112,1.214812e+02,3.111231e+01,60,62
8113,1.214916e+02,3.111219e+01,61,62
8114,1.215021e+02,3.111207e+01,62,62
8115,1.215126e+02,3.111194e+01,63,62
8116,1.215231e+02,3.111182e+01,64,62
8117,1.215336e+02,3.111170e+01,65,62
8118,1.215440e+02,3.111157e+01,66,62
8119,1.215545e+02,3.111144e+01,67,62
8120,1.215650e+02,3.111132e+01,68,62
8121,1.215755e+02,3.111119e+01,69,62
8122,1.215859e+02,3.111106e+01,70,62
8123,1.215964e+02,3.111093e+01,71,62
8124,1.216069e+02,3.111080e+01,72,62
8125,1.216174e+02,3.111067e+01,73,62
8126,1.216279e+02,3.111054e+01,74,62
8127,1.216383e+02,3.111041e+01,75,62
8128,1.216488e+02,3.111027e+01,76,62
8129,1.216593e+02,3.111014e+01,77,62
8130,1.216698e+02,3.111000e+01,78,62
8131,1.216803e+02,3.110987e+01,79,62
8132,1.216907e+02,3.110973e+01,80,62
8133,1.217012e+02,3.110959e+01,81,62
8134,1.217117e+02,3.110945e+01,82,62
8135,1.217222e+02,3.110931e+01,83,62
8136,1.217326e+02,3.110917e+01,84,62
8137,1.217431e+02,3.110903e+01,85,62
8138,1.217536e+02,3.110889e+01,86,62
8139,1.217641e+02,3.110875e+01,87,62
8140,1.217746e+02,3.110860e+01,88,62
8141,1.217850e+02,3.110846e+01,89,62
8142,1.217955e+02,3.110831e+01,90,62
8143,1.218060e+02,3.110816e+01,91,62
8144,1.218165e+02,3.110802e+01,92,62
8145,1.218269e+02,3.110787e+01,93,62
8146,1.218374e+02,3.110772e+01,94,62
8147,1.218479e+02,3.110757e+01,95,62
8148,1.218584e+02,3.110742e+01,96,62
8149,1.218688e+02,3.110727e+01,97,62
8150,1.218793e+02,3.110712e+01,98,62
8151,1.218898e+02,3.110696e+01,99,62
8152,1.219003e+02,3.110681e+01,100,62
8153,1.219108e+02,3.110665e+01,101,62
8154,1.219212e+02,3.110650e+01,102,62
8155,1.219317e+02,3.110634e+01,103,62
8156,1.219422e+02,3.110618e+01,104,62
8157,1.219527e+02,3.110603e+01,105,62
8158,1.219631e+02,3.110587e+01,106,62
8159,1.219736e+02,3.110571e+01,107,62
8160,1.219841e+02,3.110555e+01,108,62
8161,1.219946e+02,3.110538e+01,109,62
8162,1.220050e+02,3.110522e+01,110,62
8163,1.220155e+02,3.110506e+01,111,62
8164,1.220260e+02,3.110489e+01,112,62
8165,1.220365e+02,3.110473e+01,113,62
8166,1.220469e+02,3.110456e+01,114,62
8167,1.220574e+02,3.110439e+01,115,62
8168,1.220679e+02,3.110423e+01,116,62
8169,1.220784e+02,3.110406e+01,117,62
8170,1.220888e+02,3.110389e+01,118,62
8171,1.220993e+02,3.110372e+01,119,62
8172,1.221098e+02,3.110355e+01,120,62
8173,1.221203e+02,3.110338e+01,121,62
8174,1.221307e+02,3.110320e+01,122,62
8175,1.221412e+02,3.110303e+01,123,62
8176,1.221517e+02,3.110286e+01,124,62
8177,1.221622e+02,3.110268e+01,125,62
8178,1.221726e+02,3.110250e+01,126,62
8179,1.221831e+02,3.110233e+01,127,62
8180,1.221936e+02,3.110215e+01,128,62
8181,1.222041e+02,3.110197e+01,129,62
8182,1.222145e+02,3.110179e+01,130,62
8183,1.222250e+02,3.110161e+01,131,62
8184,1.222355e+02,3.110143e+01,132,62
8185,1.208629e+02,3.112695e+01,1,63
8186,1.208733e+02,3.112688e+01,2,63
8187,1.208838e+02,3.112681e+01,3,63
8188,1.208943e+02,3.112674e+01,4,63
8189,1.209048e+02,3.112666e+01,5,63
8190,1.209153e+02,3.112659e+01,6,63
8191,1.209258e+02,3.112651e+01,7,63
8192,1.209362e+02,3.112644e+01,8,63
8193,1.209467e+02,3.112636e+01,9,63
8194,1.209572e+02,3.112628e+01,10,63
8195,1.209677e+02,3.112621e+01,11,63
8196,1.209782e+02,3.112613e+01,12,63
8197,1.209887e+02,3.112605e+01,13,63
8198,1.209991e+02,3.112597e+01,14,63
8199,1.210096e+02,3.112588e+01,15,63
8200,1.210201e+02,3.112580e+01,16,63
8201,1.210306e+02,3.112572e+01,17,63
8202,1.210411e+02,3.112563e+01,18,63
8203,1.210516e+02,3.112555e+01,19,63
8204,1.210620e+02,3.112546e+01,20,63
8205,1.210725e+02,3.112538e+01,21,63
8206,1.210830e+02,3.112529e+01,22,63
8207,1.210935e+02,3.112520e+01,23,63
8208,1.211040e+02,3.112511e+01,24,63
8209,1.211145e+02,3.112502e+01,25,63
8210,1.211249e+02,3.112493e+01,26,63
8211,1.211354e+02,3.112484e+01,27,63
8212,1.211459e+02,3.112474e+01,28,63
8213,1.211564e+02,3.112465e+01,29,63
8214,1.211669e+02,3.112456e+01,30,63
8215,1.211773e+02,3.112446e+01,31,63
8216,1.211878e+02,3.112436e+01,32,63
8217,1.211983e+02,3.112427e+01,33,63
8218,1.212088e+02,3.112417e+01,34,63
8219,1.212193e+02,3.112407e+01,35,63
8220,1.212298e+02,3.112397e+01,36,63
8221,1.212402e+02,3.112387e+01,37,63
8222,1.212507e+02,3.112377e+01,38,63
8223,1.212612e+02,3.112367e+01,39,63
8224,1.212717e+02,3.112356e+01,40,63
8225,1.212822e+02,3.112346e+01,41,63
8226,1.212926e+02,3.112336e+01,42,63
8227,1.213031e+02,3.112325e+01,43,63
8228,1.213136e+02,3.112314e+01,44,63
8229,1.213241e+02,3.112304e+01,45,63
8230,1.213346e+02,3.112293e+01,46,63
8231,1.213450e+02,3.112282e+01,47,63
8232,1.213555e+02,3.112271e+01,48,63
8233,1.213660e+02,3.112260e+01,49,63
8234,1.213765e+02,3.112249e+01,50,63
8235,1.213870e+02,3.112237e+01,51,63
8236,1.213975e+02,3.112226e+01,52,63
8237,1.214079e+02,3.112215e+01,53,63
8238,1.214184e+02,3.112203e+01,54,63
8239,1.214289e+02,3.112192e+01,55,63
8240,1.214394e+02,3.112180e+01,56,63
8241,1.214499e+02,3.112168e+01,57,63
8242,1.214603e+02,3.112156e+01,58,63
8243,1.214708e+02,3.112144e+01,59,63
8244,1.214813e+02,3.112132e+01,60,63
8245,1.214918e+02,3.112120e+01,61,63
8246,1.215023e+02,3.112108e+01,62,63
8247,1.215127e+02,3.112096e+01,63,63
8248,1.215232e+02,3.112084e+01,64,63
8249,1.215337e+02,3.112071e+01,65,63
8250,1.215442e+02,3.112059e+01,66,63
8251,1.215547e+02,3.112046e+01,67,63
8252,1.215651e+02,3.112033e+01,68,63
8253,1.215756e+02,3.112021e+01,69,63
8254,1.215861e+02,3.112008e+01,70,63
8255,1.215966e+02,3.111995e+01,71,63
8256,1.216071e+02,3.111982e+01,72,63
8257,1.216175e+02,3.111969e+01,73,63
8258,1.216280e+02,3.111955e+01,74,63
8259,1.216385e+02,3.111942e+01,75,63
8260,1.216490e+02,3.111929e+01,76,63
8261,1.216595e+02,3.111915e+01,77,63
8262,1.216699e+02,3.111902e+01,78,63
8263,1.216804e+02,3.111888e+01,79,63
8264,1.216909e+02,3.111874e+01,80,63
8265,1.217014e+02,3.111861e+01,81,63
8266,1.217119e+02,3.111847e+01,82,63
8267,1.217223e+02,3.111833e+01,83,63
8268,1.217328e+02,3.111819e+01,84,63
8269,1.217433e+02,3.111805e+01,85,63
8270,1.217538e+02,3.111790e+01,86,63
8271,1.217642e+02,3.111776e+01,87,63
8272,1.217747e+02,3.111762e+01,88,63
8273,1.217852e+02,3.111747e+01,89,63
8274,1.217957e+02,3.111733e+01,90,63
8275,1.218062e+02,3.111718e+01,91,63
8276,1.218166e+02,3.111703e+01,92,63
8277,1.218271e+02,3.111688e+01,93,63
8278,1.218376e+02,3.111673e+01,94,63
8279,1.218481e+02,3.111658e+01,95,63
8280,1.218585e+02,3.111643e+01,96,63
8281,1.218690e+02,3.111628e+01,97,63
8282,1.218795e+02,3.111613e+01,98,63
8283,1.218900e+02,3.111598e+01,99,63
8284,1.219005e+02,3.111582e+01,100,63
8285,1.219109e+02,3.111567e+01,101,63
8286,1.219214e+02,3.111551e+01,102,63
8287,1.219319e+02,3.111536e+01,103,63
8288,1.219424e+02,3.111520e+01,104,63
8289,1.219528e+02,3.111504e+01,105,63
8290,1.219633e+02,3.111488e+01,106,63
8291,1.219738e+02,3.111472e+01,107,63
8292,1.219843e+02,3.111456e+01,108,63
8293,1.219948e+02,3.111440e+01,109,63
8294,1.220052e+02,3.111423e+01,110,63
8295,1.220157e+02,3.111407e+01,111,63
8296,1.220262e+02,3.111391e+01,112,63
8297,1.220367e+02,3.111374e+01,113,63
8298,1.220471e+02,3.111358e+01,114,63
8299,1.220576e+02,3.111341e+01,115,63
8300,1.220681e+02,3.111324e+01,116,63
8301,1.220786e+02,3.111307e+01,117,63
8302,1.220890e+02,3.111290e+01,118,63
8303,1.220995e+02,3.111273e+01,119,63
8304,1.221100e+02,3.111256e+01,120,63
8305,1.221205e+02,3.111239e+01,121,63
8306,1.221309e+02,3.111222e+01,122,63
8307,1.221414e+02,3.111204e+01,123,63
8308,1.221519e+02,3.111187e+01,124,63
8309,1.221624e+02,3.111169e+01,125,63
8310,1.221728e+02,3.111152e+01,126,63
8311,1.221833e+02,3.111134e+01,127,63
8312,1.221938e+02,3.111116e+01,128,63
8313,1.222043e+02,3.111098e+01,129,63
8314,1.222147e+02,3.111080e+01,130,63
8315,1.222252e+02,3.111062e+01,131,63
8316,1.222357e+02,3.111044e+01,132,63
8317,1.208629e+02,3.113597e+01,1,64
8318,1.208734e+02,3.113590e+01,2,64
8319,1.208839e+02,3.113583e+01,3,64
8320,1.208944e+02,3.113575e+01,4,64
8321,1.209049e+02,3.113568e+01,5,64
8322,1.209154e+02,3.113561e+01,6,64
8323,1.209259e+02,3.113553e+01,7,64
8324,1.209363e+02,3.113546e+01,8,64
8325,1.209468e+02,3.113538e+01,9,64
8326,1.209573e+02,3.113530e+01,10,64
8327,1.209678e+02,3.113522e+01,11,64
8328,1.209783e+02,3.113514e+01,12,64
8329,1.209888e+02,3.113506e+01,13,64
8330,1.209992e+02,3.113498e+01,14,64
8331,1.210097e+02,3.113490e+01,15,64
8332,1.210202e+02,3.113482e+01,16,64
8333,1.210307e+02,3.113474e+01,17,64
8334,1.210412e+02,3.113465e+01,18,64
8335,1.210517e+02,3.113457e+01,19,64
8336,1.210621e+02,3.113448e+01,20,64
8337,1.210726e+02,3.113439e+01,21,64
8338,1.210831e+02,3.113431e+01,22,64
8339,1.210936e+02,3.113422e+01,23,64
8340,1.211041e+02,3.113413e+01,24,64
8341,1.211146e+02,3.113404e+01,25,64
8342,1.211250e+02,3.113395e+01,26,64
8343,1.211355e+02,3.113385e+01,27,64
8344,1.211460e+02,3.113376e+01,28,64
8345,1.211565e+02,3.113367e+01,29,64
8346,1.211670e+02,3.113357e+01,30,64
8347,1.211775e+02,3.113348e+01,31,64
8348,1.211879e+02,3.113338e+01,32,64
8349,1.211984e+02,3.113328e+01,33,64
8350,1.212089e+02,3.113319e+01,34,64
8351,1.212194e+02,3.113309e+01,35,64
8352,1.212299e+02,3.113299e+01,36,64
8353,1.212404e+02,3.113289e+01,37,64
8354,1.212508e+02,3.113279e+01,38,64
8355,1.212613e+02,3.113268e+01,39,64
8356,1.212718e+02,3.113258e+01,40,64
8357,1.212823e+02,3.113248e+01,41,64
8358,1.212928e+02,3.113237e+01,42,64
8359,1.213032e+02,3.113227e+01,43,64
8360,1.213137e+02,3.113216e+01,44,64
8361,1.213242e+02,3.113205e+01,45,64
8362,1.213347e+02,3.113194e+01,46,64
8363,1.213452e+02,3.113184e+01,47,64
8364,1.213557e+02,3.113173e+01,48,64
8365,1.213661e+02,3.113162e+01,49,64
8366,1.213766e+02,3.113150e+01,50,64
8367,1.213871e+02,3.113139e+01,51,64
8368,1.213976e+02,3.113128e+01,52,64
8369,1.214081e+02,3.113116e+01,53,64
8370,1.214185e+02,3.113105e+01,54,64
8371,1.214290e+02,3.113093e+01,55,64
8372,1.214395e+02,3.113082e+01,56,64
8373,1.214500e+02,3.113070e+01,57,64
8374,1.214605e+02,3.113058e+01,58,64
8375,1.214710e+02,3.113046e+01,59,64
8376,1.214814e+02,3.113034e+01,60,64
8377,1.214919e+02,3.113022e+01,61,64
8378,1.215024e+02,3.113010e+01,62,64
8379,1.215129e+02,3.112998e+01,63,64
8380,1.215234e+02,3.112985e+01,64,64
8381,1.215338e+02,3.112973e+01,65,64
8382,1.215443e+02,3.112960e+01,66,64
8383,1.215548e+02,3.112948e+01,67,64
8384,1.215653e+02,3.112935e+01,68,64
8385,1.215758e+02,3.112922e+01,69,64
8386,1.215862e+02,3.112909e+01,70,64
8387,1.215967e+02,3.112896e+01,71,64
8388,1.216072e+02,3.112883e+01,72,64
8389,1.216177e+02,3.112870e+01,73,64
8390,1.216282e+02,3.112857e+01,74,64
8391,1.216387e+02,3.112844e+01,75,64
8392,1.216491e+02,3.112830e+01,76,64
8393,1.216596e+02,3.112817e+01,77,64
8394,1.216701e+02,3.112803e+01,78,64
8395,1.216806e+02,3.112790e+01,79,64
8396,1.216911e+02,3.112776e+01,80,64
8397,1.217015e+02,3.112762e+01,81,64
8398,1.217120e+02,3.112748e+01,82,64
8399,1.217225e+02,3.112734e+01,83,64
8400,1.217330e+02,3.112720e+01,84,64
8401,1.217435e+02,3.112706e+01,85,64
8402,1.217539e+02,3.112692e+01,86,64
8403,1.217644e+02,3.112678e+01,87,64
8404,1.217749e+02,3.112663e+01,88,64
8405,1.217854e+02,3.112649e+01,89,64
8406,1.217958e+02,3.112634e+01,90,64
8407,1.218063e+02,3.112619e+01,91,64
8408,1.218168e+02,3.112605e+01,92,64
8409,1.218273e+02,3.112590e+01,93,64
8410,1.218378e+02,3.112575e+01,94,64
8411,1.218482e+02,3.112560e+01,95,64
8412,1.218587e+02,3.112545e+01,96,64
8413,1.218692e+02,3.112530e+01,97,64
8414,1.218797e+02,3.112514e+01,98,64
8415,1.218902e+02,3.112499e+01,99,64
8416,1.219006e+02,3.112484e+01,100,64
8417,1.219111e+02,3.112468e+01,101,64
8418,1.219216e+02,3.112453e+01,102,64
8419,1.219321e+02,3.112437e+01,103,64
8420,1.219426e+02,3.112421e+01,104,64
8421,1.219530e+02,3.112405e+01,105,64
8422,1.219635e+02,3.112389e+01,106,64
8423,1.219740e+02,3.112373e+01,107,64
8424,1.219845e+02,3.112357e+01,108,64
8425,1.219949e+02,3.112341e+01,109,64
8426,1.220054e+02,3.112325e+01,110,64
8427,1.220159e+02,3.112308e+01,111,64
8428,1.220264e+02,3.112292e+01,112,64
8429,1.220369e+02,3.112275e+01,113,64
8430,1.220473e+02,3.112259e+01,114,64
8431,1.220578e+02,3.112242e+01,115,64
8432,1.220683e+02,3.112225e+01,116,64
8433,1.220788e+02,3.112209e+01,117,64
8434,1.220892e+02,3.112192e+01,118,64
8435,1.220997e+02,3.112175e+01,119,64
8436,1.221102e+02,3.112157e+01,120,64
8437,1.221207e+02,3.112140e+01,121,64
8438,1.221311e+02,3.112123e+01,122,64
8439,1.221416e+02,3.112106e+01,123,64
8440,1.221521e+02,3.112088e+01,124,64
8441,1.221626e+02,3.112071e+01,125,64
8442,1.221730e+02,3.112053e+01,126,64
8443,1.221835e+02,3.112035e+01,127,64
8444,1.221940e+02,3.112017e+01,128,64
8445,1.222045e+02,3.111999e+01,129,64
8446,1.222150e+02,3.111982e+01,130,64
8447,1.222254e+02,3.111963e+01,131,64
8448,1.222359e+02,3.111945e+01,132,64
8449,1.208630e+02,3.114499e+01,1,65
8450,1.208735e+02,3.114492e+01,2,65
8451,1.208840e+02,3.114485e+01,3,65
8452,1.208945e+02,3.114477e+01,4,65
8453,1.209050e+02,3.114470e+01,5,65
8454,1.209155e+02,3.114463e+01,6,65
8455,1.209259e+02,3.114455e+01,7,65
8456,1.209364e+02,3.114447e+01,8,65
8457,1.209469e+02,3.114440e+01,9,65
8458,1.209574e+02,3.114432e+01,10,65
8459,1.209679e+02,3.114424e+01,11,65
8460,1.209784e+02,3.114416e+01,12,65
8461,1.209888e+02,3.114408e+01,13,65
8462,1.209993e+02,3.114400e+01,14,65
8463,1.210098e+02,3.114392e+01,15,65
8464,1.210203e+02,3.114384e+01,16,65
8465,1.210308e+02,3.114375e+01,17,65
8466,1.210413e+02,3.114367e+01,18,65
8467,1.210518e+02,3.114358e+01,19,65
8468,1.210622e+02,3.114350e+01,20,65
8469,1.210727e+02,3.114341e+01,21,65
8470,1.210832e+02,3.114332e+01,22,65
8471,1.210937e+02,3.114324e+01,23,65
8472,1.211042e+02,3.114315e+01,24,65
8473,1.211147e+02,3.114306e+01,25,65
8474,1.211251e+02,3.114296e+01,26,65
8475,1.211356e+02,3.114287e+01,27,65
8476,1.211461e+02,3.114278e+01,28,65
8477,1.211566e+02,3.114269e+01,29,65
8478,1.211671e+02,3.114259e+01,30,65
8479,1.211776e+02,3.114250e+01,31,65
8480,1.211881e+02,3.114240e+01,32,65
8481,1.211985e+02,3.114230e+01,33,65
8482,1.212090e+02,3.114220e+01,34,65
8483,1.212195e+02,3.114211e+01,35,65
8484,1.212300e+02,3.114201e+01,36,65
8485,1.212405e+02,3.114190e+01,37,65
8486,1.212510e+02,3.114180e+01,38,65
8487,1.212614e+02,3.114170e+01,39,65
8488,1.212719e+02,3.114160e+01,40,65
8489,1.212824e+02,3.114149e+01,41,65
8490,1.212929e+02,3.114139e+01,42,65
8491,1.213034e+02,3.114128e+01,43,65
8492,1.213139e+02,3.114118e+01,44,65
8493,1.213243e+02,3.114107e+01,45,65
8494,1.213348e+02,3.114096e+01,46,65
8495,1.213453e+02,3.114085e+01,47,65
8496,1.213558e+02,3.114074e+01,48,65
8497,1.213663e+02,3.114063e+01,49,65
8498,1.213768e+02,3.114052e+01,50,65
8499,1.213872e+02,3.114041e+01,51,65
8500,1.213977e+02,3.114029e+01,52,65
8501,1.214082e+02,3.114018e+01,53,65
8502,1.214187e+02,3.114007e+01,54,65
8503,1.214292e+02,3.113995e+01,55,65
8504,1.214396e+02,3.113983e+01,56,65
8505,1.214501e+02,3.113971e+01,57,65
8506,1.214606e+02,3.113960e+01,58,65
8507,1.214711e+02,3.113948e+01,59,65
8508,1.214816e+02,3.113936e+01,60,65
8509,1.214921e+02,3.113924e+01,61,65
8510,1.215025e+02,3.113911e+01,62,65
8511,1.215130e+02,3.113899e+01,63,65
8512,1.215235e+02,3.113887e+01,64,65
8513,1.215340e+02,3.113874e+01,65,65
8514,1.215445e+02,3.113862e+01,66,65
8515,1.215550e+02,3.113849e+01,67,65
8516,1.215654e+02,3.113836e+01,68,65
8517,1.215759e+02,3.113824e+01,69,65
8518,1.215864e+02,3.113811e+01,70,65
8519,1.215969e+02,3.113798e+01,71,65
8520,1.216074e+02,3.113785e+01,72,65
8521,1.216178e+02,3.113772e+01,73,65
8522,1.216283e+02,3.113759e+01,74,65
8523,1.216388e+02,3.113745e+01,75,65
8524,1.216493e+02,3.113732e+01,76,65
8525,1.216598e+02,3.113718e+01,77,65
8526,1.216703e+02,3.113705e+01,78,65
8527,1.216807e+02,3.113691e+01,79,65
8528,1.216912e+02,3.113677e+01,80,65
8529,1.217017e+02,3.113664e+01,81,65
8530,1.217122e+02,3.113650e+01,82,65
8531,1.217227e+02,3.113636e+01,83,65
8532,1.217331e+02,3.113622e+01,84,65
8533,1.217436e+02,3.113608e+01,85,65
8534,1.217541e+02,3.113593e+01,86,65
8535,1.217646e+02,3.113579e+01,87,65
8536,1.217751e+02,3.113565e+01,88,65
8537,1.217855e+02,3.113550e+01,89,65
8538,1.217960e+02,3.113536e+01,90,65
8539,1.218065e+02,3.113521e+01,91,65
8540,1.218170e+02,3.113506e+01,92,65
8541,1.218275e+02,3.113491e+01,93,65
8542,1.218379e+02,3.113476e+01,94,65
8543,1.218484e+02,3.113461e+01,95,65
8544,1.218589e+02,3.113446e+01,96,65
8545,1.218694e+02,3.113431e+01,97,65
8546,1.218799e+02,3.113416e+01,98,65
8547,1.218903e+02,3.113401e+01,99,65
8548,1.219008e+02,3.113385e+01,100,65
8549,1.219113e+02,3.113370e+01,101,65
8550,1.219218e+02,3.113354e+01,102,65
8551,1.219323e+02,3.113338e+01,103,65
8552,1.219427e+02,3.113323e+01,104,65
8553,1.219532e+02,3.113307e+01,105,65
8554,1.219637e+02,3.113291e+01,106,65
8555,1.219742e+02,3.113275e+01,107,65
8556,1.219846e+02,3.113259e+01,108,65
8557,1.219951e+02,3.113242e+01,109,65
8558,1.220056e+02,3.113226e+01,110,65
8559,1.220161e+02,3.113210e+01,111,65
8560,1.220266e+02,3.113193e+01,112,65
8561,1.220370e+02,3.113177e+01,113,65
8562,1.220475e+02,3.113160e+01,114,65
8563,1.220580e+02,3.113144e+01,115,65
8564,1.220685e+02,3.113127e+01,116,65
8565,1.220790e+02,3.113110e+01,117,65
8566,1.220894e+02,3.113093e+01,118,65
8567,1.220999e+02,3.113076e+01,119,65
8568,1.221104e+02,3.113059e+01,120,65
8569,1.221209e+02,3.113042e+01,121,65
8570,1.221313e+02,3.113024e+01,122,65
8571,1.221418e+02,3.113007e+01,123,65
8572,1.221523e+02,3.112989e+01,124,65
8573,1.221628e+02,3.112972e+01,125,65
8574,1.221733e+02,3.112954e+01,126,65
8575,1.221837e+02,3.112936e+01,127,65
8576,1.221942e+02,3.112919e+01,128,65
8577,1.222047e+02,3.112901e+01,129,65
8578,1.222152e+02,3.112883e+01,130,65
8579,1.222256e+02,3.112865e+01,131,65
8580,1.222361e+02,3.112847e+01,132,65
8581,1.208631e+02,3.115401e+01,1,66
8582,1.208736e+02,3.115393e+01,2,66
8583,1.208841e+02,3.115386e+01,3,66
8584,1.208946e+02,3.115379e+01,4,66
8585,1.209051e+02,3.115372e+01,5,66
8586,1.209155e+02,3.115364e+01,6,66
8587,1.209260e+02,3.115357e+01,7,66
8588,1.209365e+02,3.115349e+01,8,66
8589,1.209470e+02,3.115342e+01,9,66
8590,1.209575e+02,3.115334e+01,10,66
8591,1.209680e+02,3.115326e+01,11,66
8592,1.209785e+02,3.115318e+01,12,66
8593,1.209889e+02,3.115310e+01,13,66
8594,1.209994e+02,3.115302e+01,14,66
8595,1.210099e+02,3.115294e+01,15,66
8596,1.210204e+02,3.115286e+01,16,66
8597,1.210309e+02,3.115277e+01,17,66
8598,1.210414e+02,3.115269e+01,18,66
8599,1.210519e+02,3.115260e+01,19,66
8600,1.210623e+02,3.115252e+01,20,66
8601,1.210728e+02,3.115243e+01,21,66
8602,1.210833e+02,3.115234e+01,22,66
8603,1.210938e+02,3.115225e+01,23,66
8604,1.211043e+02,3.115216e+01,24,66
8605,1.211148e+02,3.115207e+01,25,66
8606,1.211253e+02,3.115198e+01,26,66
8607,1.211357e+02,3.115189e+01,27,66
8608,1.211462e+02,3.115180e+01,28,66
8609,1.211567e+02,3.115170e+01,29,66
8610,1.211672e+02,3.115161e+01,30,66
8611,1.211777e+02,3.115151e+01,31,66
8612,1.211882e+02,3.115142e+01,32,66
8613,1.211986e+02,3.115132e+01,33,66
8614,1.212091e+02,3.115122e+01,34,66
8615,1.212196e+02,3.115112e+01,35,66
8616,1.212301e+02,3.115102e+01,36,66
8617,1.212406e+02,3.115092e+01,37,66
8618,1.212511e+02,3.115082e+01,38,66
8619,1.212616e+02,3.115072e+01,39,66
8620,1.212720e+02,3.115062e+01,40,66
8621,1.212825e+02,3.115051e+01,41,66
8622,1.212930e+02,3.115041e+01,42,66
8623,1.213035e+02,3.115030e+01,43,66
8624,1.213140e+02,3.115019e+01,44,66
8625,1.213245e+02,3.115009e+01,45,66
8626,1.213349e+02,3.114998e+01,46,66
8627,1.213454e+02,3.114987e+01,47,66
8628,1.213559e+02,3.114976e+01,48,66
8629,1.213664e+02,3.114965e+01,49,66
8630,1.213769e+02,3.114954e+01,50,66
8631,1.213874e+02,3.114942e+01,51,66
8632,1.213979e+02,3.114931e+01,52,66
8633,1.214083e+02,3.114920e+01,53,66
8634,1.214188e+02,3.114908e+01,54,66
8635,1.214293e+02,3.114897e+01,55,66
8636,1.214398e+02,3.114885e+01,56,66
8637,1.214503e+02,3.114873e+01,57,66
8638,1.214608e+02,3.114861e+01,58,66
8639,1.214712e+02,3.114849e+01,59,66
8640,1.214817e+02,3.114837e+01,60,66
8641,1.214922e+02,3.114825e+01,61,66
8642,1.215027e+02,3.114813e+01,62,66
8643,1.215132e+02,3.114801e+01,63,66
8644,1.215237e+02,3.114788e+01,64,66
8645,1.215341e+02,3.114776e+01,65,66
8646,1.215446e+02,3.114763e+01,66,66
8647,1.215551e+02,3.114751e+01,67,66
8648,1.215656e+02,3.114738e+01,68,66
8649,1.215761e+02,3.114725e+01,69,66
8650,1.215865e+02,3.114712e+01,70,66
8651,1.215970e+02,3.114699e+01,71,66
8652,1.216075e+02,3.114686e+01,72,66
8653,1.216180e+02,3.114673e+01,73,66
8654,1.216285e+02,3.114660e+01,74,66
8655,1.216390e+02,3.114647e+01,75,66
8656,1.216494e+02,3.114633e+01,76,66
8657,1.216599e+02,3.114620e+01,77,66
8658,1.216704e+02,3.114606e+01,78,66
8659,1.216809e+02,3.114593e+01,79,66
8660,1.216914e+02,3.114579e+01,80,66
8661,1.217019e+02,3.114565e+01,81,66
8662,1.217123e+02,3.114551e+01,82,66
8663,1.217228e+02,3.114537e+01,83,66
8664,1.217333e+02,3.114523e+01,84,66
8665,1.217438e+02,3.114509e+01,85,66
8666,1.217543e+02,3.114495e+01,86,66
8667,1.217647e+02,3.114481e+01,87,66
8668,1.217752e+02,3.114466e+01,88,66
8669,1.217857e+02,3.114452e+01,89,66
8670,1.217962e+02,3.114437e+01,90,66
8671,1.218067e+02,3.114422e+01,91,66
8672,1.218172e+02,3.114408e+01,92,66
8673,1.218276e+02,3.114393e+01,93,66
8674,1.218381e+02,3.114378e+01,94,66
8675,1.218486e+02,3.114363e+01,95,66
8676,1.218591e+02,3.114348e+01,96,66
8677,1.218696e+02,3.114333e+01,97,66
8678,1.218800e+02,3.114317e+01,98,66
8679,1.218905e+02,3.114302e+01,99,66
8680,1.219010e+02,3.114287e+01,100,66
8681,1.219115e+02,3.114271e+01,101,66
8682,1.219220e+02,3.114255e+01,102,66
8683,1.219324e+02,3.114240e+01,103,66
8684,1.219429e+02,3.114224e+01,104,66
8685,1.219534e+02,3.114208e+01,105,66
8686,1.219639e+02,3.114192e+01,106,66
8687,1.219744e+02,3.114176e+01,107,66
8688,1.219848e+02,3.114160e+01,108,66
8689,1.219953e+02,3.114144e+01,109,66
8690,1.220058e+02,3.114128e+01,110,66
8691,1.220163e+02,3.114111e+01,111,66
8692,1.220268e+02,3.114095e+01,112,66
8693,1.220372e+02,3.114078e+01,113,66
8694,1.220477e+02,3.114062e+01,114,66
8695,1.220582e+02,3.114045e+01,115,66
8696,1.220687e+02,3.114028e+01,116,66
8697,1.220792e+02,3.114011e+01,117,66
8698,1.220896e+02,3.113994e+01,118,66
8699,1.221001e+02,3.113977e+01,119,66
8700,1.221106e+02,3.113960e+01,120,66
8701,1.221211e+02,3.113943e+01,121,66
8702,1.221315e+02,3.113926e+01,122,66
8703,1.221420e+02,3.113908e+01,123,66
8704,1.221525e+02,3.113891e+01,124,66
8705,1.221630e+02,3.113873e+01,125,66
8706,1.221735e+02,3.113855e+01,126,66
8707,1.221839e+02,3.113838e+01,127,66
8708,1.221944e+02,3.113820e+01,128,66
8709,1.222049e+02,3.113802e+01,129,66
8710,1.222154e+02,3.113784e+01,130,66
