ID,longitude,latitude,KIND,DENSITY
1197,121.7604271,30.91041161,2,2.98607E-05
1198,121.7708829,30.91026889,0,4.04978E-05
1199,121.7813386,30.91012524,0,4.93201E-05
1200,121.7917943,30.90998079,3,4.93201E-05
1201,121.8022498,30.9098355,3,4.93201E-05
1202,121.8127053,30.90968936,1,4.93201E-05
1203,121.8231608,30.90954237,2,4.93201E-05
1204,121.8336161,30.90939455,0,5.21553E-05
1205,121.8440714,30.90924588,0,0.000051918
1206,121.8545266,30.90909636,0,3.63611E-05
1207,121.8649817,30.908946,0,8.074E-07
1208,121.8754367,30.90879479,0,8.074E-07
1209,121.8858917,30.90864275,3,1.3604E-06
1210,121.8963465,30.90848985,3,3.7676E-06
1211,121.9068013,30.90833611,3,8.074E-07
1212,121.917256,30.90818153,2,3.26123E-05
1213,121.9238873,30.90876092,2,0
1214,120.9905561,30.92765157,0,0
1215,120.9970749,30.92756896,3,3.79218E-05
1216,121.007536,30.92748787,0,3.56887E-05
1217,121.017997,30.92740594,0,2.76521E-05
1218,121.0284579,30.9273232,0,2.76521E-05
1219,121.0389189,30.92723953,0,2.76521E-05
1220,121.0493797,30.92715505,0,2.76521E-05
1221,121.0598406,30.92706974,3,2.76521E-05
1222,121.0703014,30.92698357,0,2.76521E-05
1223,121.0807621,30.92689658,0,3.26433E-05
1224,121.0912228,30.9268087,0,4.65626E-05
1225,121.1016835,30.92672,2,5.15602E-05
1226,121.1121441,30.92663046,0,2.81056E-05
1227,121.1226046,30.92654005,0,2.82655E-05
1228,121.1330651,30.92644881,0,2.82655E-05
1229,121.1435256,30.92635672,0,2.82655E-05
1230,121.153986,30.92626379,3,2.82655E-05
1231,121.1644464,30.92617001,0,2.82655E-05
1232,121.1749067,30.92607539,0,2.82655E-05
1233,121.1853669,30.92597992,0,6.12512E-05
1234,121.1958272,30.92588362,2,6.22909E-05
1235,121.2062873,30.92578644,3,5.66994E-05
1236,121.2167474,30.92568845,0,4.57771E-05
1237,121.2272075,30.92558958,0,4.58625E-05
1238,121.2376675,30.92548988,0,4.48453E-05
1239,121.2481275,30.92538933,0,4.41141E-05
1240,121.2585874,30.92528794,0,4.41141E-05
1241,121.2690472,30.9251857,3,4.41141E-05
1242,121.279507,30.92508262,0,4.41141E-05
1243,121.2899668,30.92497869,0,4.41141E-05
1244,121.3004265,30.92487392,0,4.41141E-05
1245,121.3108861,30.9247683,0,4.41141E-05
1246,121.3213457,30.92466183,0,4.41141E-05
1247,121.3318052,30.92455452,0,4.41141E-05
1248,121.3422647,30.92444637,0,4.41141E-05
1249,121.3527241,30.92433741,0,4.34186E-05
1250,121.3631834,30.92422752,0,4.11848E-05
1251,121.3736427,30.92411682,0,4.11848E-05
1252,121.384102,30.92400529,0,4.11848E-05
1253,121.3945612,30.9238929,3,4.11848E-05
1254,121.4050203,30.92377967,0,4.11848E-05
1255,121.4154793,30.9236656,2,0.000470368
1256,121.4259383,30.92355068,2,0.000825214
1257,121.4363973,30.92343491,3,0.000825214
1258,121.4468562,30.9233183,3,0.000825214
1259,121.457315,30.92320084,1,0.000555135
1260,121.4677737,30.92308254,3,0.00026014
1261,121.4782324,30.92296339,1,0.000336178
1262,121.4886911,30.9228434,1,0.000105727
1263,121.4991496,30.92272256,1,4.59357E-05
1264,121.5096082,30.92260088,2,4.59357E-05
1265,121.5200666,30.92247835,3,4.59357E-05
1266,121.530525,30.92235497,3,4.59357E-05
1267,121.5409833,30.92223075,0,4.59357E-05
1268,121.5514415,30.92210569,2,4.59357E-05
1269,121.5618997,30.92197978,0,4.59357E-05
1270,121.5723578,30.92185302,3,4.59357E-05
1271,121.5828159,30.92172542,1,4.63792E-05
1272,121.5932739,30.92159697,3,6.66977E-05
1273,121.6037318,30.92146768,0,0.000071377
1274,121.6141897,30.92133755,3,0.000071377
1275,121.6246474,30.92120657,3,0.000071377
1276,121.6351051,30.92107474,3,0.000071377
1277,121.6455628,30.92094207,3,0.000071377
1278,121.6560204,30.92080855,2,0.000071377
1279,121.6664779,30.92067419,2,0.000071377
1280,121.6769353,30.92053898,2,0.000071377
1281,121.6873927,30.92040293,3,0.000071377
1282,121.69785,30.92026603,0,6.72829E-05
1283,121.7083072,30.92012829,0,4.15396E-05
1284,121.7187643,30.91998971,0,4.09735E-05
1285,121.7292214,30.91985027,0,3.61215E-05
1286,121.7396784,30.91971,0,2.98607E-05
1287,121.7501353,30.91956888,0,2.98607E-05
1288,121.7605922,30.91942691,0,2.98607E-05
1289,121.771049,30.91928414,1,3.77361E-05
1290,121.7815057,30.91914044,0,4.93201E-05
1291,121.7919623,30.91899594,2,4.93201E-05
1292,121.8024189,30.9188506,3,4.93201E-05
1293,121.8128753,30.91870441,3,4.93201E-05
1294,121.8233317,30.91855737,0,4.93201E-05
1295,121.8337881,30.91840949,0,4.93201E-05
1296,121.8442443,30.91826077,0,4.57519E-05
1297,121.8547005,30.9181112,2,3.58057E-05
1298,121.8651566,30.91796078,0,0.000024872
1299,121.8756126,30.91780952,0,2.96828E-05
1300,121.8860685,30.91765742,0,3.23386E-05
1301,121.8965244,30.91750447,0,3.26123E-05
1302,121.9069802,30.91735068,0,3.26123E-05
1303,121.9174358,30.91719604,3,3.26123E-05
1304,121.9251206,30.91747919,0,0
1305,120.9903559,30.93700042,0,0
1306,120.9971685,30.93658715,0,3.79218E-05
1307,121.0076305,30.93650603,0,3.70529E-05
1308,121.0180925,30.93642406,3,2.76521E-05
1309,121.0285545,30.9363413,0,2.76521E-05
1310,121.0390164,30.93625759,0,2.76521E-05
1311,121.0494782,30.93617309,2,2.76521E-05
1312,121.0599401,30.93608774,3,2.76521E-05
1313,121.0704018,30.93600154,3,2.76521E-05
1314,121.0808636,30.9359145,0,2.76521E-05
1315,121.0913252,30.93582661,3,2.76521E-05
1316,121.1017869,30.93573788,3,2.79474E-05
1317,121.1122484,30.9356483,3,2.82655E-05
1318,121.12271,30.93555787,2,2.82655E-05
1319,121.1331715,30.9354666,2,2.82655E-05
1320,121.1436329,30.93537448,0,2.82655E-05
1321,121.1540943,30.93528151,0,2.82655E-05
1322,121.1645557,30.9351877,2,2.82655E-05
1323,121.175017,30.93509304,2,2.82655E-05
1324,121.1854782,30.93499753,2,2.82655E-05
1325,121.1959394,30.93490118,0,2.82655E-05
1326,121.2064005,30.93480399,3,2.82655E-05
1327,121.2168616,30.93470594,3,3.45206E-05
1328,121.2273227,30.93460706,0,3.47424E-05
1329,121.2377837,30.93450732,0,3.95822E-05
1330,121.2482446,30.93440674,0,4.41141E-05
1331,121.2587055,30.93430531,0,4.41141E-05
1332,121.2691663,30.93420304,1,4.41141E-05
1333,121.2796271,30.93409992,2,4.41141E-05
1334,121.2900878,30.93399596,3,4.41141E-05
1335,121.3005485,30.93389114,2,4.41141E-05
1336,121.3110091,30.93378549,2,4.41141E-05
1337,121.3214697,30.93367898,0,4.41141E-05
1338,121.3319302,30.93357164,0,4.41141E-05
1339,121.3423907,30.93346344,0,4.31035E-05
1340,121.352851,30.93335442,0,4.12282E-05
1341,121.3633114,30.93324454,0,4.11848E-05
1342,121.3737717,30.93313378,0,4.11848E-05
1343,121.3842319,30.9330222,0,4.11848E-05
1344,121.394692,30.93290978,0,4.11848E-05
1345,121.4051521,30.93279651,0,4.11848E-05
1346,121.4156122,30.93268239,0,0.0003624
1347,121.4260722,30.93256743,2,0.000825214
1348,121.4365321,30.93245162,2,0.000825214
1349,121.446992,30.93233497,3,0.000825214
1350,121.4574518,30.93221747,1,0.000825214
1351,121.4679115,30.93209913,1,0.000825214
1352,121.4783712,30.93197994,3,0.00060352
1353,121.4888308,30.9318599,3,0.000173747
1354,121.4992903,30.93173902,0,0.000048554
1355,121.5097498,30.93161729,3,4.59357E-05
1356,121.5202092,30.93149472,2,4.59357E-05
1357,121.5306686,30.9313713,3,4.59357E-05
1358,121.5411279,30.93124704,3,4.59357E-05
1359,121.5515871,30.93112193,2,4.59357E-05
1360,121.5620463,30.93099597,2,4.59357E-05
1361,121.5725054,30.93086917,3,4.59357E-05
1362,121.5829644,30.93074153,3,4.59357E-05
1363,121.5934234,30.93061304,2,6.18796E-05
1364,121.6038823,30.9304837,0,0.000071377
1365,121.6143411,30.93035352,0,0.000071377
1366,121.6247999,30.93022249,2,0.000071377
1367,121.6352586,30.93009061,3,0.000071377
1368,121.6457172,30.9299579,0,0.000071377
1369,121.6561758,30.92982433,0,0.000071377
1370,121.6666342,30.92968992,0,0.000071377
1371,121.6770927,30.92955467,3,0.000071377
1372,121.687551,30.92941857,3,0.000071377
1373,121.6980093,30.92928162,0,4.50706E-05
1374,121.7084675,30.92914383,0,4.15396E-05
1375,121.7189256,30.9290052,0,3.92676E-05
1376,121.7293837,30.92886571,0,2.98607E-05
1377,121.7398416,30.92872539,0,2.98607E-05
1378,121.7502995,30.92858422,0,2.98607E-05
1379,121.7607574,30.9284422,3,2.98607E-05
1380,121.7712151,30.92829937,0,3.49739E-05
1381,121.7816728,30.92815563,0,4.93201E-05
1382,121.7921304,30.92801108,0,4.93201E-05
1383,121.802588,30.92786568,3,4.93201E-05
1384,121.8130454,30.92771944,0,4.93201E-05
1385,121.8235028,30.92757235,0,4.93201E-05
1386,121.8339601,30.92742442,0,0.000046228
1387,121.8444174,30.92727564,0,3.92485E-05
1388,121.8548745,30.92712602,2,3.26123E-05
1389,121.8653316,30.92697555,2,3.26123E-05
1390,121.8757886,30.92682424,0,3.26123E-05
1391,121.8862455,30.92667208,0,3.26123E-05
1392,121.8967023,30.92651908,0,3.26123E-05
1393,121.9071591,30.92636523,0,3.26123E-05
1394,121.9176157,30.92621054,0,3.26123E-05
1395,121.9259222,30.92611854,0,3.26123E-05
1396,120.9894823,30.94597221,0,0
1397,120.9972622,30.94560531,0,3.79218E-05
1398,121.0077252,30.94552417,0,0.000037909
1399,121.0181881,30.94544217,0,2.81596E-05
1400,121.0286511,30.94535938,0,2.76521E-05
1401,121.0391139,30.94527565,0,2.76521E-05
1402,121.0495768,30.94519111,0,2.76521E-05
1403,121.0600396,30.94510573,0,2.76521E-05
1404,121.0705023,30.94501951,0,2.76521E-05
1405,121.080965,30.94493243,2,2.76521E-05
1406,121.0914277,30.94484451,2,2.76521E-05
1407,121.1018903,30.94475575,0,2.81751E-05
1408,121.1123529,30.94466613,0,2.82655E-05
1409,121.1228154,30.94457567,2,2.82655E-05
1410,121.1332779,30.94448437,1,2.82655E-05
1411,121.1437403,30.94439221,3,2.82655E-05
1412,121.1542027,30.94429922,0,2.82655E-05
1413,121.164665,30.94420537,0,2.82655E-05
1414,121.1751273,30.94411068,0,2.82655E-05
1415,121.1855895,30.94401514,0,2.82655E-05
1416,121.1960517,30.94391875,0,2.82655E-05
1417,121.2065138,30.94382152,0,2.82655E-05
1418,121.2169759,30.94372345,0,2.82655E-05
1419,121.2274379,30.94362452,2,2.82655E-05
1420,121.2378999,30.94352475,3,3.66062E-05
1421,121.2483618,30.94342413,0,4.41141E-05
1422,121.2588237,30.94332267,0,4.41141E-05
1423,121.2692855,30.94322036,0,4.41141E-05
1424,121.2797473,30.94311721,2,4.41141E-05
1425,121.290209,30.9430132,0,4.41141E-05
1426,121.3006706,30.94290836,3,4.41141E-05
1427,121.3111322,30.94280266,1,4.41141E-05
1428,121.3215938,30.94269612,3,4.41141E-05
1429,121.3320553,30.94258873,0,4.41141E-05
1430,121.3425167,30.9424805,3,4.39893E-05
1431,121.3529781,30.94237142,0,4.38735E-05
1432,121.3634394,30.94226153,0,4.13112E-05
1433,121.3739006,30.94215072,0,4.11848E-05
1434,121.3843618,30.94203911,2,4.11848E-05
1435,121.394823,30.94192664,0,4.11848E-05
1436,121.4052841,30.94181333,0,4.11848E-05
1437,121.4157451,30.94169918,3,0.000254375
1438,121.426206,30.94158417,2,0.000825214
1439,121.436667,30.94146832,2,0.000825214
1440,121.4471278,30.94135163,2,0.000825214
1441,121.4575886,30.94123409,1,0.000820542
1442,121.4680493,30.9411157,3,0.000727509
1443,121.47851,30.94099647,0,0.000128404
1444,121.4889706,30.94087639,3,5.11034E-05
1445,121.4994311,30.94075547,0,5.09688E-05
1446,121.5098916,30.9406337,3,4.93607E-05
1447,121.520352,30.94051108,3,5.01187E-05
1448,121.5308123,30.94038762,0,4.97839E-05
1449,121.5412726,30.94026331,0,4.59357E-05
1450,121.5517328,30.94013816,0,4.59357E-05
1451,121.5621929,30.94001216,0,4.59357E-05
1452,121.572653,30.93988531,0,4.59357E-05
1453,121.583113,30.93975762,2,4.59357E-05
1454,121.593573,30.93962908,0,6.18796E-05
1455,121.6040329,30.9394997,0,0.000071377
1456,121.6144927,30.93936947,0,0.000071377
1457,121.6249524,30.9392384,0,0.000071377
1458,121.6354121,30.93910648,3,0.000071377
1459,121.6458717,30.93897371,0,0.000071377
1460,121.6563312,30.9388401,0,0.000071377
1461,121.6667907,30.93870564,0,0.000071377
1462,121.6772501,30.93857034,0,0.000071377
1463,121.6877094,30.93843419,0,0.000071377
1464,121.6981687,30.9382972,3,4.15396E-05
1465,121.7086278,30.93815936,3,4.15396E-05
1466,121.7190869,30.93802067,3,4.01668E-05
1467,121.729546,30.93788114,3,3.13555E-05
1468,121.7400049,30.93774077,2,3.00561E-05
1469,121.7504638,30.93759954,0,2.98607E-05
1470,121.7609227,30.9374575,0,3.31006E-05
1471,121.7713814,30.93731458,0,4.14659E-05
1472,121.7818401,30.93717081,0,4.93201E-05
1473,121.7922987,30.9370262,2,4.93201E-05
1474,121.8027572,30.93688075,0,4.93201E-05
1475,121.8132156,30.93673446,0,4.93201E-05
1476,121.823674,30.93658732,3,0.000047467
1477,121.8341323,30.93643934,0,3.96975E-05
1478,121.8445905,30.9362905,0,3.26123E-05
1479,121.8550486,30.93614083,0,3.26123E-05
1480,121.8655066,30.93599031,0,3.26123E-05
1481,121.8759646,30.93583894,0,3.26123E-05
1482,121.8864225,30.93568673,0,3.26123E-05
1483,121.8968803,30.93553368,0,3.26123E-05
1484,121.9073381,30.93537977,0,3.26123E-05
1485,121.9177957,30.93522503,0,3.26123E-05
1486,121.9259797,30.93496624,0,3.26123E-05
1487,120.9886702,30.95482067,0,3.52832E-05
1488,120.9973558,30.95462347,0,0.000035035
1489,121.0078198,30.95454229,0,3.47866E-05
1490,121.0182838,30.95446027,0,3.14494E-05
1491,121.0287477,30.95437745,3,2.91754E-05
1492,121.0392116,30.95429369,0,2.76521E-05
1493,121.0496754,30.95420912,0,2.76521E-05
1494,121.0601392,30.95412371,0,2.76521E-05
1495,121.0706029,30.95403748,0,2.76521E-05
1496,121.0810666,30.95395035,2,2.76521E-05
1497,121.0915302,30.9538624,0,0.000027906
1498,121.1019938,30.9537736,0,2.84617E-05
1499,121.1124574,30.95368396,0,2.82655E-05
1500,121.1229209,30.95359346,0,2.82655E-05
1501,121.1333843,30.95350213,0,2.82655E-05
1502,121.1438477,30.95340994,2,2.82655E-05
1503,121.1543111,30.95331691,0,2.84717E-05
1504,121.1647744,30.95322303,0,5.04687E-05
1505,121.1752377,30.9531283,0,8.14443E-05
1506,121.1857009,30.95303273,0,0.000114242
1507,121.196164,30.95293631,0,4.48276E-05
1508,121.2066271,30.95283905,0,4.22128E-05
1509,121.2170902,30.95274093,0,4.74406E-05
1510,121.2275532,30.95264197,0,5.33501E-05
1511,121.2380162,30.95254217,0,5.47485E-05
1512,121.2484791,30.95244152,0,4.41141E-05
1513,121.2589419,30.95234002,0,4.41141E-05
1514,121.2694047,30.95223767,0,4.41141E-05
1515,121.2798675,30.95213448,0,4.41141E-05
1516,121.2903302,30.95203044,0,4.41141E-05
1517,121.3007928,30.95192555,3,4.41141E-05
1518,121.3112554,30.95181982,1,4.41141E-05
1519,121.3217179,30.95171324,1,4.41141E-05
1520,121.3321804,30.95160582,2,4.41141E-05
1521,121.3426428,30.95149755,0,4.41141E-05
1522,121.3531051,30.95138843,2,4.30405E-05
1523,121.3635674,30.9512785,0,4.15079E-05
1524,121.3740297,30.95116765,2,4.11848E-05
1525,121.3844919,30.951056,1,4.11848E-05
1526,121.394954,30.95094349,0,4.11848E-05
1527,121.405416,30.95083014,0,4.34858E-05
1528,121.415878,30.95071595,0,9.49152E-05
1529,121.42634,30.9506009,2,0.000334614
1530,121.4368019,30.95048501,3,0.000327913
1531,121.4472637,30.95036828,2,0.000317844
1532,121.4577255,30.95025069,2,0.000298571
1533,121.4681872,30.95013227,2,0.000053827
1534,121.4786488,30.95001299,2,5.11034E-05
1535,121.4891104,30.94989287,0,5.11034E-05
1536,121.4995719,30.9497719,3,5.11034E-05
1537,121.5100333,30.94965009,2,5.11034E-05
1538,121.5204947,30.94952743,0,5.11034E-05
1539,121.5309561,30.94940392,0,5.03384E-05
1540,121.5414173,30.94927957,0,4.59456E-05
1541,121.5518785,30.94915437,0,4.59357E-05
1542,121.5623396,30.94902833,0,4.59357E-05
1543,121.5728007,30.94890144,0,4.59357E-05
1544,121.5832617,30.9487737,0,4.59357E-05
1545,121.5937226,30.94864512,0,5.65377E-05
1546,121.6041835,30.94851569,3,0.000071377
1547,121.6146443,30.94838541,0,0.000071377
1548,121.625105,30.94825429,0,0.000071377
1549,121.6355657,30.94812233,1,0.000071377
1550,121.6460262,30.94798951,3,0.000071377
1551,121.6564868,30.94785585,2,0.000071377
1552,121.6669472,30.94772135,0,0.000071377
1553,121.6774076,30.947586,0,6.94567E-05
1554,121.6878679,30.9474498,0,6.19003E-05
1555,121.6983281,30.94731276,2,4.15675E-05
1556,121.7087883,30.94717487,2,4.15396E-05
1557,121.7192484,30.94703614,3,4.15396E-05
1558,121.7297084,30.94689656,3,4.15396E-05
1559,121.7401683,30.94675613,3,3.83744E-05
1560,121.7506282,30.94661488,0,4.70847E-05
1561,121.761088,30.94647277,3,5.82734E-05
1562,121.7715477,30.94632978,0,5.36748E-05
1563,121.7820074,30.94618597,0,4.59554E-05
1564,121.7924669,30.94604131,0,4.16655E-05
1565,121.8029264,30.94589581,0,3.93987E-05
1566,121.8133859,30.94574947,0,3.82642E-05
1567,121.8238452,30.94560227,0,0.000034184
1568,121.8343045,30.94545424,0,3.23447E-05
1569,121.8447636,30.94530535,0,3.26123E-05
1570,121.8552228,30.94515563,0,3.26123E-05
1571,121.8656818,30.94500505,2,3.26123E-05
1572,121.8761407,30.94485363,0,3.26123E-05
1573,121.8865996,30.94470137,0,3.26123E-05
1574,121.8970584,30.94454826,2,3.26123E-05
1575,121.9075171,30.9443943,0,3.26123E-05
1576,121.9179758,30.9442395,0,3.26123E-05
1577,121.9257191,30.94379443,0,3.26123E-05
1578,120.9886342,30.96352707,0,3.26016E-05
1579,120.9974496,30.96364161,0,3.26016E-05
1580,121.0079145,30.96356043,0,3.26016E-05
1581,121.0183795,30.96347836,2,3.26016E-05
1582,121.0288444,30.96339548,0,3.25709E-05
1583,121.0393092,30.96331171,0,2.96672E-05
1584,121.049774,30.96322712,0,3.01165E-05
1585,121.0602388,30.96314168,0,3.05807E-05
1586,121.0707035,30.96305542,0,3.10454E-05
1587,121.0811682,30.96296825,0,3.15104E-05
1588,121.0916328,30.96288027,0,0.000049146
1589,121.1020974,30.96279144,0,0.000042708
1590,121.1125619,30.96270177,0,2.84382E-05
1591,121.1230264,30.96261124,0,2.82655E-05
1592,121.1334908,30.96251987,2,2.82655E-05
1593,121.1439552,30.96242765,0,2.82655E-05
1594,121.1544196,30.96233459,0,2.82655E-05
1595,121.1648838,30.96224068,0,6.42213E-05
1596,121.1753481,30.96214592,2,0.000109397
1597,121.1858123,30.96205031,2,0.000197547
1598,121.1962764,30.96195386,0,0.00016179
1599,121.2067405,30.96185656,0,0.000151199
1600,121.2172046,30.96175841,2,0.000151199
1601,121.2276686,30.96165941,0,0.000151199
1602,121.2381325,30.96155957,0,0.000137217
1603,121.2485964,30.96145889,0,8.68282E-05
1604,121.2590602,30.96135735,0,4.41141E-05
1605,121.269524,30.96125497,0,4.41141E-05
1606,121.2799877,30.96115174,0,4.41141E-05
1607,121.2904514,30.96104766,0,4.41141E-05
1608,121.300915,30.96094274,3,4.41141E-05
1609,121.3113786,30.96083697,3,4.41141E-05
1610,121.3218421,30.96073035,0,4.41141E-05
1611,121.3323055,30.96062289,0,4.41141E-05
1612,121.3427689,30.96051458,0,4.41141E-05
1613,121.3532323,30.96040545,0,0.000041682
1614,121.3636955,30.96029544,0,4.11848E-05
1615,121.3741588,30.96018457,2,4.11848E-05
1616,121.3846219,30.96007287,2,4.11848E-05
1617,121.395085,30.95996033,1,4.11848E-05
1618,121.4055481,30.95984694,2,4.78637E-05
1619,121.4160111,30.9597327,2,8.88241E-05
1620,121.426474,30.95961762,2,8.88241E-05
1621,121.4369369,30.95950169,3,8.88241E-05
1622,121.4473997,30.95938491,2,8.88241E-05
1623,121.4578624,30.95926729,3,8.88241E-05
1624,121.4683251,30.95914882,2,5.60155E-05
1625,121.4787877,30.9590295,3,5.11034E-05
1626,121.4892503,30.95890933,3,5.11034E-05
1627,121.4997128,30.95878832,2,5.11034E-05
1628,121.5101752,30.95866647,1,5.11034E-05
1629,121.5206376,30.95854376,3,5.11034E-05
1630,121.5310999,30.95842021,0,5.11034E-05
1631,121.5415621,30.95829582,0,5.04011E-05
1632,121.5520243,30.95817057,0,4.77889E-05
1633,121.5624864,30.95804449,3,4.59528E-05
1634,121.5729484,30.95791755,0,4.63209E-05
1635,121.5834104,30.95778977,0,4.86263E-05
1636,121.5938723,30.95766114,0,6.08769E-05
1637,121.6043342,30.95753166,0,0.000071377
1638,121.6147959,30.95740134,0,0.000071377
1639,121.6252577,30.95727018,0,0.000071377
1640,121.6357193,30.95713816,2,0.000071377
1641,121.6461809,30.9570053,0,0.000071377
1642,121.6566424,30.9568716,0,0.000071377
1643,121.6671038,30.95673704,0,0.000071377
1644,121.6775651,30.95660164,0,6.44219E-05
1645,121.6880264,30.9564654,0,4.15396E-05
1646,121.6984876,30.95632831,0,4.15396E-05
1647,121.7089488,30.95619037,0,4.15396E-05
1648,121.7194099,30.95605159,2,4.15396E-05
1649,121.7298709,30.95591196,2,4.15396E-05
1650,121.7403318,30.9557715,0,5.82606E-05
1651,121.7507926,30.95563018,2,7.24514E-05
1652,121.7612534,30.95548799,2,7.24514E-05
1653,121.7717141,30.95534498,0,7.24514E-05
1654,121.7821747,30.95520112,0,4.06733E-05
1655,121.7926353,30.95505641,0,2.66939E-05
1656,121.8030958,30.95491086,3,2.66939E-05
1657,121.8135562,30.95476446,0,2.66939E-05
1658,121.8240165,30.95461722,0,2.66939E-05
1659,121.8344767,30.95446913,0,2.68037E-05
1660,121.8449369,30.95432019,0,3.17844E-05
1661,121.855397,30.95417041,0,3.22226E-05
1662,121.865857,30.95401978,0,3.26123E-05
1663,121.876317,30.95386831,0,3.26123E-05
1664,121.8867768,30.95371599,0,3.26123E-05
1665,121.8972366,30.95356282,3,3.26123E-05
1666,121.9076963,30.95340881,3,3.26123E-05
1667,121.9181559,30.95325396,0,3.26123E-05
1668,121.9248921,30.952795,0,0
1669,120.9906656,30.97091604,0,0
1670,120.9975433,30.97265975,0,3.26016E-05
1671,121.0080093,30.97257854,0,3.26016E-05
1672,121.0184752,30.97249643,3,3.26016E-05
1673,121.0289411,30.9724135,3,3.26016E-05
1674,121.0394069,30.97232973,0,3.26016E-05
1675,121.0498727,30.9722451,0,3.26016E-05
1676,121.0603384,30.97215963,0,3.26016E-05
1677,121.0708041,30.97207331,0,3.26016E-05
1678,121.0812698,30.97198615,0,3.26016E-05
1679,121.0917354,30.97189816,0,4.69542E-05
1680,121.102201,30.97180927,0,0.000065131
1681,121.1126665,30.97171956,0,3.57248E-05
1682,121.1231319,30.97162901,0,3.10652E-05
1683,121.1335974,30.9715376,2,2.82655E-05
1684,121.1440627,30.97144535,0,2.84279E-05
1685,121.1545281,30.97135225,0,4.64304E-05
1686,121.1649933,30.97125831,0,6.34138E-05
1687,121.1754586,30.97116352,2,9.15335E-05
1688,121.1859237,30.97106788,3,0.000197547
1689,121.1963889,30.97097139,2,0.000168052
1690,121.2068539,30.97087405,2,0.000151199
1691,121.217319,30.97077587,3,0.000151199
1692,121.2277839,30.97067684,0,0.000151199
1693,121.2382489,30.97057697,3,0.000151199
1694,121.2487137,30.97047624,0,0.000137639
1695,121.2591786,30.97037467,0,0.000104179
1696,121.2696433,30.97027225,0,0.000113141
1697,121.280108,30.97016899,3,0.000122109
1698,121.2905727,30.97006487,3,4.41141E-05
1699,121.3010373,30.96995991,3,4.41141E-05
1700,121.3115018,30.96985411,0,4.41141E-05
1701,121.3219663,30.96974745,0,7.49483E-05
1702,121.3324307,30.96963997,0,0.000211748
1703,121.3428951,30.9695316,0,5.40029E-05
1704,121.3533594,30.96942246,0,4.15071E-05
1705,121.3638237,30.96931236,0,4.11848E-05
1706,121.3742879,30.96920147,0,4.11848E-05
1707,121.3847521,30.96908974,0,4.11848E-05
1708,121.3952161,30.96897715,1,4.11848E-05
1709,121.4056802,30.96886372,0,4.78637E-05
1710,121.4161441,30.96874944,0,8.88241E-05
1711,121.4266081,30.96863432,2,8.88241E-05
1712,121.4370719,30.96851835,1,8.88241E-05
1713,121.4475357,30.96840153,2,8.88241E-05
1714,121.4579994,30.96828386,0,8.88241E-05
1715,121.4684631,30.96816535,2,6.12326E-05
1716,121.4789267,30.96804599,2,5.11034E-05
1717,121.4893902,30.96792579,0,5.11034E-05
1718,121.4998537,30.96780473,3,5.11034E-05
1719,121.5103171,30.96768283,1,5.11034E-05
1720,121.5207805,30.96756009,2,5.11034E-05
1721,121.5312438,30.96743649,0,5.11034E-05
1722,121.541707,30.96731205,0,5.11034E-05
1723,121.5521701,30.96718676,0,5.08284E-05
1724,121.5626332,30.96706063,0,5.09645E-05
1725,121.5730963,30.96693365,0,5.11034E-05
1726,121.5835592,30.96680582,0,5.34597E-05
1727,121.5940221,30.96667715,0,0.000071377
1728,121.6044849,30.96654763,0,0.000071377
1729,121.6149477,30.96641726,0,0.000071377
1730,121.6254104,30.96628605,3,0.000071377
1731,121.635873,30.96615398,2,0.000071377
1732,121.6463355,30.96602108,0,0.000071377
1733,121.656798,30.96588732,0,0.000071377
1734,121.6672604,30.96575272,0,0.000071377
1735,121.6777228,30.96561728,0,6.86269E-05
1736,121.688185,30.96548098,0,4.15396E-05
1737,121.6986472,30.96534384,3,4.15396E-05
1738,121.7091094,30.96520586,0,4.15396E-05
1739,121.7195714,30.96506703,3,4.15396E-05
1740,121.7300334,30.96492734,2,6.06475E-05
1741,121.7404953,30.96478684,3,7.20953E-05
1742,121.7509571,30.96464545,0,7.24514E-05
1743,121.7614189,30.96450323,0,7.24514E-05
1744,121.7718806,30.96436016,0,7.24514E-05
1745,121.7823422,30.96421625,0,4.71783E-05
1746,121.7928037,30.96407149,0,2.66939E-05
1747,121.8032652,30.96392589,3,2.66939E-05
1748,121.8137266,30.96377944,3,2.66939E-05
1749,121.8241879,30.96363214,0,2.66939E-05
1750,121.8346491,30.963484,0,2.66939E-05
1751,121.8451103,30.96333501,0,2.69889E-05
1752,121.8555713,30.96318518,2,0.000030468
1753,121.8660323,30.9630345,0,3.26123E-05
1754,121.8764932,30.96288297,0,3.26123E-05
1755,121.8869541,30.9627306,0,3.26123E-05
1756,121.8974148,30.96257738,0,3.26123E-05
1757,121.9078755,30.96242331,0,3.26123E-05
1758,121.9183166,30.96225333,0,3.26123E-05
1759,121.9238928,30.96121948,0,0
1760,120.9915944,30.98364795,0,0
1761,120.9976371,30.98167786,0,3.26016E-05
1762,121.0081041,30.9815966,0,3.26016E-05
1763,121.018571,30.98151449,3,3.26016E-05
1764,121.0290378,30.98143153,2,3.26016E-05
1765,121.0395046,30.98134773,3,3.26016E-05
1766,121.0499714,30.98126307,3,3.26016E-05
1767,121.0604381,30.98117757,3,3.26016E-05
1768,121.0709048,30.98109122,0,3.26016E-05
